employee_id,employee_name,age,salary,company_name,department,city,joining_date,email
2755.0,Employee_2755,25.0,100000.0,NextGen,Unknown,Delhi,,employee2755@company.com
2756.0,Employee_2756,25.0,45000.0,TechNova,IT,Chennai,2019-01-10,employee2756@company.com
2757.0,Employee_2757,22.0,60000.0,Unknown,HR,Mumbai,2020-05-15,employee2757@company.com
2758.0,Employee_2758,45.0,-5000.0,Unknown,Unknown,Unknown,,employee2758@company.com
2759.0,Employee_2759,45.0,45000.0,DataWorks,Sales,Pune,2019-01-10,invalid_email
,Employee_2760,40.0,80000.0,CloudNine,Finance,Bangalore,2022-03-12,employee2760@company.com
2761.0,Employee_2761,25.0,60000.0,CloudNine,HR,Hyderabad,2021-07-20,employee2761@company.com
2765.0,Employee_2765,45.0,-5000.0,DataWorks,Marketing,Unknown,2022-03-12,employee2765@company.com
2766.0,Employee_2766,22.0,80000.0,InnoSoft,IT,Unknown,2019-01-10,employee2766@company.com
2768.0,Employee_2768,45.0,60000.0,InnoSoft,Sales,Mumbai,,employee2768@company.com
2769.0,Employee_2769,40.0,100000.0,Unknown,Finance,Unknown,,employee2769@company.com
2770.0,Employee_2770,45.0,60000.0,Unknown,Unknown,Unknown,,employee2770@company.com
2771.0,Employee_2771,30.0,100000.0,NextGen,Unknown,Chennai,2019-01-10,employee2771@company.com
2773.0,Employee_2773,35.0,60000.0,InnoSoft,Unknown,Unknown,2022-03-12,employee2773@company.com
2774.0,Employee_2774,35.0,100000.0,CloudNine,Unknown,Unknown,,invalid_email
2775.0,Employee_2775,40.0,100000.0,NextGen,Marketing,Delhi,2020-05-15,invalid_email
2776.0,Employee_2776,35.0,60000.0,TechNova,Finance,Mumbai,,employee2776@company.com
2778.0,Employee_2778,22.0,60000.0,InnoSoft,Unknown,Hyderabad,2022-03-12,employee2778@company.com
2780.0,Employee_2780,22.0,45000.0,Unknown,Unknown,Chennai,2020-05-15,employee2780@company.com
2781.0,Employee_2781,30.0,80000.0,Unknown,HR,Bangalore,2019-01-10,employee2781@company.com
2785.0,Employee_2785,45.0,45000.0,TechNova,Unknown,Unknown,,invalid_email
2786.0,Employee_2786,30.0,30000.0,InnoSoft,Unknown,Unknown,,employee2786@company.com
,Employee_2787,40.0,45000.0,Unknown,Marketing,Chennai,2022-03-12,employee2787@company.com
2788.0,Employee_2788,25.0,80000.0,CloudNine,Unknown,Mumbai,2020-05-15,employee2788@company.com
2791.0,Employee_2791,30.0,100000.0,DataWorks,Unknown,Unknown,2022-03-12,employee2791@company.com
2793.0,Employee_2793,45.0,100000.0,Unknown,Sales,Hyderabad,2019-01-10,employee2793@company.com
2794.0,Employee_2794,30.0,80000.0,Unknown,HR,Unknown,2020-05-15,employee2794@company.com
2795.0,Employee_2795,25.0,-5000.0,CloudNine,HR,Hyderabad,,invalid_email
2797.0,Employee_2797,30.0,80000.0,Unknown,HR,Chennai,2021-07-20,employee2797@company.com
2798.0,Employee_2798,45.0,30000.0,CloudNine,Unknown,Mumbai,,employee2798@company.com
2800.0,Employee_2800,25.0,100000.0,Unknown,Unknown,Bangalore,,invalid_email
2801.0,Employee_2801,45.0,-5000.0,Unknown,Finance,Delhi,,invalid_email
2802.0,Employee_2802,22.0,100000.0,InnoSoft,HR,Bangalore,2021-07-20,employee2802@company.com
2803.0,Employee_2803,30.0,45000.0,DataWorks,IT,Mumbai,2020-05-15,employee2803@company.com
2804.0,Employee_2804,45.0,-5000.0,TechNova,IT,Delhi,2021-07-20,employee2804@company.com
2805.0,Employee_2805,22.0,45000.0,Unknown,Marketing,Chennai,,employee2805@company.com
2806.0,Employee_2806,35.0,45000.0,InnoSoft,Finance,Delhi,2022-03-12,employee2806@company.com
2808.0,Employee_2808,40.0,30000.0,InnoSoft,Sales,Mumbai,2022-03-12,employee2808@company.com
2809.0,Employee_2809,30.0,30000.0,TechNova,HR,Delhi,2022-03-12,employee2809@company.com
2810.0,Employee_2810,45.0,60000.0,InnoSoft,IT,Mumbai,2022-03-12,employee2810@company.com
2811.0,Employee_2811,25.0,100000.0,InnoSoft,Marketing,Hyderabad,,employee2811@company.com
2814.0,Employee_2814,40.0,80000.0,TechNova,HR,Mumbai,,employee2814@company.com
2815.0,Employee_2815,22.0,30000.0,NextGen,Sales,Bangalore,,employee2815@company.com
2816.0,Employee_2816,30.0,60000.0,TechNova,HR,Bangalore,,employee2816@company.com
2817.0,Employee_2817,45.0,60000.0,TechNova,Finance,Pune,2021-07-20,employee2817@company.com
2818.0,Employee_2818,25.0,60000.0,InnoSoft,Unknown,Mumbai,,employee2818@company.com
2819.0,Employee_2819,30.0,60000.0,CloudNine,Sales,Bangalore,2021-07-20,employee2819@company.com
2820.0,Employee_2820,25.0,100000.0,NextGen,HR,Chennai,,employee2820@company.com
2821.0,Employee_2821,25.0,100000.0,InnoSoft,Unknown,Mumbai,2021-07-20,employee2821@company.com
2825.0,Employee_2825,45.0,50738.498789346246,NextGen,Sales,Delhi,,employee2825@company.com
2828.0,Employee_2828,45.0,50738.498789346246,DataWorks,IT,Unknown,2020-05-15,employee2828@company.com
2829.0,Employee_2829,22.0,-5000.0,TechNova,Sales,Bangalore,2021-07-20,employee2829@company.com
2830.0,Employee_2830,30.0,-5000.0,DataWorks,Marketing,Bangalore,,employee2830@company.com
2831.0,Employee_2831,30.0,50738.498789346246,TechNova,IT,Bangalore,,employee2831@company.com
2832.0,Employee_2832,30.0,100000.0,TechNova,Unknown,Mumbai,,employee2832@company.com
2834.0,Employee_2834,22.0,100000.0,DataWorks,Marketing,Delhi,2020-05-15,invalid_email
2835.0,Employee_2835,22.0,50738.498789346246,InnoSoft,Sales,Pune,2019-01-10,employee2835@company.com
2836.0,Employee_2836,45.0,-5000.0,InnoSoft,Sales,Bangalore,2020-05-15,employee2836@company.com
2837.0,Employee_2837,35.0,80000.0,Unknown,IT,Mumbai,2022-03-12,employee2837@company.com
2839.0,Employee_2839,22.0,80000.0,CloudNine,Unknown,Bangalore,2022-03-12,employee2839@company.com
2840.0,Employee_2840,45.0,30000.0,TechNova,Sales,Hyderabad,2020-05-15,employee2840@company.com
2842.0,Employee_2842,35.0,-5000.0,CloudNine,IT,Mumbai,,employee2842@company.com
2843.0,Employee_2843,25.0,80000.0,DataWorks,HR,Delhi,,invalid_email
2844.0,Employee_2844,40.0,30000.0,Unknown,HR,Unknown,2020-05-15,employee2844@company.com
2845.0,Employee_2845,45.0,80000.0,CloudNine,Unknown,Mumbai,2022-03-12,employee2845@company.com
2846.0,Employee_2846,40.0,45000.0,NextGen,IT,Chennai,2022-03-12,employee2846@company.com
2847.0,Employee_2847,25.0,100000.0,NextGen,Marketing,Mumbai,2019-01-10,employee2847@company.com
2848.0,Employee_2848,35.0,45000.0,DataWorks,Unknown,Bangalore,2019-01-10,employee2848@company.com
2849.0,Employee_2849,40.0,60000.0,Unknown,Finance,Pune,,employee2849@company.com
2850.0,Employee_2850,45.0,-5000.0,InnoSoft,Sales,Unknown,,employee2850@company.com
2851.0,Employee_2851,30.0,60000.0,Unknown,Finance,Hyderabad,,employee2851@company.com
2853.0,Employee_2853,25.0,50738.498789346246,TechNova,IT,Hyderabad,2020-05-15,employee2853@company.com
2855.0,Employee_2855,22.0,-5000.0,Unknown,IT,Delhi,2022-03-12,employee2855@company.com
2856.0,Employee_2856,40.0,80000.0,Unknown,Unknown,Unknown,,invalid_email
2860.0,Employee_2860,45.0,-5000.0,NextGen,Unknown,Mumbai,2019-01-10,employee2860@company.com
2861.0,Employee_2861,25.0,30000.0,Unknown,Sales,Chennai,2021-07-20,invalid_email
2864.0,Employee_2864,22.0,80000.0,CloudNine,Unknown,Unknown,,employee2864@company.com
2865.0,Employee_2865,25.0,100000.0,InnoSoft,HR,Bangalore,2022-03-12,employee2865@company.com
2866.0,Employee_2866,40.0,-5000.0,TechNova,Sales,Mumbai,,employee2866@company.com
2867.0,Employee_2867,45.0,45000.0,NextGen,Unknown,Hyderabad,,employee2867@company.com
2868.0,Employee_2868,35.0,100000.0,CloudNine,HR,Chennai,,employee2868@company.com
2870.0,Employee_2870,22.0,-5000.0,Unknown,Unknown,Chennai,,employee2870@company.com
2871.0,Employee_2871,22.0,60000.0,Unknown,Unknown,Unknown,,employee2871@company.com
2873.0,Employee_2873,30.0,100000.0,Unknown,IT,Unknown,2020-05-15,employee2873@company.com
2875.0,Employee_2875,35.0,-5000.0,Unknown,HR,Unknown,2019-01-10,employee2875@company.com
2878.0,Employee_2878,22.0,30000.0,DataWorks,Finance,Unknown,2022-03-12,invalid_email
2879.0,Employee_2879,45.0,-5000.0,NextGen,Marketing,Delhi,2019-01-10,employee2879@company.com
2880.0,Employee_2880,40.0,45000.0,NextGen,Sales,Chennai,,employee2880@company.com
2881.0,Employee_2881,25.0,80000.0,Unknown,Sales,Pune,2022-03-12,employee2881@company.com
2883.0,Employee_2883,22.0,30000.0,CloudNine,Unknown,Chennai,,employee2883@company.com
2885.0,Employee_2885,30.0,80000.0,Unknown,Finance,Mumbai,2022-03-12,employee2885@company.com
2888.0,Employee_2888,22.0,50738.498789346246,Unknown,IT,Unknown,2020-05-15,employee2888@company.com
2889.0,Employee_2889,30.0,50738.498789346246,Unknown,Marketing,Chennai,2019-01-10,invalid_email
2890.0,Employee_2890,25.0,50738.498789346246,NextGen,Marketing,Pune,2020-05-15,employee2890@company.com
2892.0,Employee_2892,30.0,80000.0,InnoSoft,Unknown,Chennai,2021-07-20,employee2892@company.com
2893.0,Employee_2893,30.0,50738.498789346246,DataWorks,Finance,Unknown,2019-01-10,invalid_email
,Employee_2894,30.0,60000.0,InnoSoft,Unknown,Hyderabad,2020-05-15,employee2894@company.com
,Employee_2895,30.0,45000.0,CloudNine,Finance,Delhi,2019-01-10,employee2895@company.com
2897.0,Employee_2897,30.0,-5000.0,DataWorks,HR,Unknown,2021-07-20,employee2897@company.com
2898.0,Employee_2898,22.0,60000.0,DataWorks,HR,Unknown,2021-07-20,employee2898@company.com
2900.0,Employee_2900,40.0,-5000.0,NextGen,Sales,Bangalore,2019-01-10,employee2900@company.com
2902.0,Employee_2902,30.0,45000.0,CloudNine,IT,Unknown,2022-03-12,employee2902@company.com
2904.0,Employee_2904,30.0,45000.0,Unknown,IT,Chennai,2020-05-15,employee2904@company.com
2907.0,Employee_2907,30.0,100000.0,Unknown,Sales,Delhi,2020-05-15,employee2907@company.com
2909.0,Employee_2909,22.0,60000.0,TechNova,HR,Chennai,,employee2909@company.com
2910.0,Employee_2910,40.0,100000.0,Unknown,HR,Pune,2021-07-20,employee2910@company.com
2911.0,Employee_2911,25.0,45000.0,InnoSoft,Marketing,Mumbai,2019-01-10,invalid_email
2913.0,Employee_2913,22.0,-5000.0,DataWorks,Unknown,Pune,2020-05-15,employee2913@company.com
2915.0,Employee_2915,45.0,-5000.0,Unknown,Marketing,Chennai,2020-05-15,employee2915@company.com
2916.0,Employee_2916,40.0,30000.0,DataWorks,Sales,Bangalore,2019-01-10,employee2916@company.com
2917.0,Employee_2917,22.0,100000.0,CloudNine,Marketing,Unknown,,employee2917@company.com
2919.0,Employee_2919,22.0,30000.0,CloudNine,Unknown,Hyderabad,2020-05-15,employee2919@company.com
2921.0,Employee_2921,40.0,-5000.0,Unknown,IT,Chennai,2020-05-15,employee2921@company.com
2922.0,Employee_2922,30.0,60000.0,InnoSoft,IT,Delhi,2022-03-12,employee2922@company.com
2923.0,Employee_2923,22.0,30000.0,CloudNine,Marketing,Unknown,2020-05-15,employee2923@company.com
2924.0,Employee_2924,45.0,30000.0,InnoSoft,Marketing,Pune,,employee2924@company.com
2925.0,Employee_2925,30.0,50738.498789346246,DataWorks,Unknown,Pune,,employee2925@company.com
2926.0,Employee_2926,22.0,45000.0,DataWorks,Unknown,Bangalore,,employee2926@company.com
2933.0,Employee_2933,25.0,60000.0,Unknown,Marketing,Chennai,2021-07-20,employee2933@company.com
2934.0,Employee_2934,35.0,100000.0,Unknown,IT,Unknown,2019-01-10,employee2934@company.com
2936.0,Employee_2936,40.0,30000.0,Unknown,HR,Bangalore,2020-05-15,invalid_email
2939.0,Employee_2939,45.0,45000.0,NextGen,Unknown,Hyderabad,2019-01-10,employee2939@company.com
2940.0,Employee_2940,35.0,-5000.0,InnoSoft,Unknown,Delhi,2021-07-20,employee2940@company.com
2941.0,Employee_2941,35.0,100000.0,CloudNine,Finance,Chennai,,invalid_email
2943.0,Employee_2943,25.0,100000.0,Unknown,Sales,Pune,,employee2943@company.com
2944.0,Employee_2944,40.0,-5000.0,InnoSoft,IT,Pune,2020-05-15,employee2944@company.com
2948.0,Employee_2948,22.0,80000.0,CloudNine,Finance,Hyderabad,,employee2948@company.com
2949.0,Employee_2949,22.0,-5000.0,NextGen,Unknown,Bangalore,,employee2949@company.com
2950.0,Employee_2950,40.0,80000.0,Unknown,IT,Hyderabad,,employee2950@company.com
2953.0,Employee_2953,22.0,45000.0,DataWorks,Marketing,Unknown,2019-01-10,employee2953@company.com
2954.0,Employee_2954,45.0,-5000.0,TechNova,Marketing,Delhi,2019-01-10,employee2954@company.com
2955.0,Employee_2955,45.0,30000.0,InnoSoft,Unknown,Pune,,employee2955@company.com
2957.0,Employee_2957,35.0,50738.498789346246,TechNova,HR,Hyderabad,2020-05-15,invalid_email
2958.0,Employee_2958,35.0,-5000.0,CloudNine,Unknown,Hyderabad,,employee2958@company.com
2959.0,Employee_2959,25.0,100000.0,Unknown,Unknown,Bangalore,2022-03-12,invalid_email
2960.0,Employee_2960,22.0,45000.0,Unknown,Marketing,Hyderabad,,employee2960@company.com
2961.0,Employee_2961,40.0,-5000.0,DataWorks,Unknown,Bangalore,2019-01-10,employee2961@company.com
2962.0,Employee_2962,40.0,50738.498789346246,DataWorks,Finance,Delhi,,invalid_email
2963.0,Employee_2963,25.0,50738.498789346246,NextGen,Sales,Unknown,2021-07-20,employee2963@company.com
2964.0,Employee_2964,40.0,-5000.0,DataWorks,Marketing,Unknown,2020-05-15,employee2964@company.com
2965.0,Employee_2965,30.0,30000.0,CloudNine,Sales,Unknown,2019-01-10,employee2965@company.com
2968.0,Employee_2968,25.0,60000.0,NextGen,Finance,Mumbai,2019-01-10,employee2968@company.com
2970.0,Employee_2970,45.0,100000.0,CloudNine,Sales,Mumbai,2021-07-20,employee2970@company.com
2971.0,Employee_2971,35.0,100000.0,DataWorks,Finance,Unknown,,employee2971@company.com
2972.0,Employee_2972,45.0,45000.0,TechNova,Unknown,Hyderabad,,employee2972@company.com
2973.0,Employee_2973,45.0,50738.498789346246,CloudNine,IT,Pune,,employee2973@company.com
2976.0,Employee_2976,22.0,60000.0,Unknown,Marketing,Mumbai,,employee2976@company.com
2978.0,Employee_2978,25.0,100000.0,InnoSoft,HR,Mumbai,,employee2978@company.com
2979.0,Employee_2979,30.0,50738.498789346246,Unknown,Sales,Unknown,2020-05-15,employee2979@company.com
2981.0,Employee_2981,30.0,-5000.0,CloudNine,Unknown,Unknown,2022-03-12,employee2981@company.com
2982.0,Employee_2982,30.0,80000.0,CloudNine,HR,Bangalore,2020-05-15,employee2982@company.com
2983.0,Employee_2983,22.0,45000.0,InnoSoft,Unknown,Bangalore,2019-01-10,employee2983@company.com
2984.0,Employee_2984,25.0,80000.0,NextGen,HR,Delhi,,employee2984@company.com
2985.0,Employee_2985,35.0,60000.0,CloudNine,Unknown,Pune,,employee2985@company.com
2988.0,Employee_2988,35.0,30000.0,TechNova,IT,Unknown,,employee2988@company.com
2989.0,Employee_2989,30.0,-5000.0,Unknown,Marketing,Bangalore,2020-05-15,employee2989@company.com
2990.0,Employee_2990,25.0,80000.0,Unknown,Sales,Mumbai,2022-03-12,employee2990@company.com
2992.0,Employee_2992,45.0,45000.0,NextGen,Sales,Chennai,2020-05-15,employee2992@company.com
2995.0,Employee_2995,22.0,-5000.0,CloudNine,Unknown,Bangalore,2019-01-10,employee2995@company.com
3000.0,Employee_3000,35.0,45000.0,Unknown,Marketing,Unknown,2021-07-20,employee3000@company.com
3001.0,Employee_3001,40.0,80000.0,TechNova,HR,Pune,2020-05-15,employee3001@company.com
3003.0,Employee_3003,40.0,30000.0,TechNova,Unknown,Pune,2020-05-15,employee3003@company.com
3004.0,Employee_3004,30.0,45000.0,InnoSoft,Unknown,Chennai,2022-03-12,employee3004@company.com
3005.0,Employee_3005,30.0,60000.0,CloudNine,Unknown,Unknown,,employee3005@company.com
3007.0,Employee_3007,45.0,50738.498789346246,NextGen,Unknown,Chennai,2019-01-10,employee3007@company.com
3008.0,Employee_3008,35.0,50738.498789346246,Unknown,Finance,Hyderabad,2022-03-12,employee3008@company.com
3010.0,Employee_3010,40.0,100000.0,Unknown,Unknown,Unknown,2020-05-15,employee3010@company.com
3014.0,Employee_3014,45.0,60000.0,Unknown,Unknown,Hyderabad,2022-03-12,employee3014@company.com
3017.0,Employee_3017,45.0,60000.0,DataWorks,IT,Bangalore,2020-05-15,employee3017@company.com
3020.0,Employee_3020,22.0,50738.498789346246,TechNova,Marketing,Mumbai,2020-05-15,employee3020@company.com
3021.0,Employee_3021,40.0,45000.0,InnoSoft,Sales,Unknown,2019-01-10,employee3021@company.com
3022.0,Employee_3022,22.0,100000.0,NextGen,Unknown,Delhi,2019-01-10,employee3022@company.com
3023.0,Employee_3023,25.0,45000.0,DataWorks,Unknown,Mumbai,,employee3023@company.com
3025.0,Employee_3025,40.0,30000.0,InnoSoft,Finance,Unknown,,employee3025@company.com
,Employee_3026,22.0,80000.0,InnoSoft,Finance,Unknown,,employee3026@company.com
3027.0,Employee_3027,22.0,100000.0,DataWorks,Marketing,Delhi,,employee3027@company.com
3029.0,Employee_3029,22.0,-5000.0,InnoSoft,IT,Hyderabad,,employee3029@company.com
3030.0,Employee_3030,40.0,100000.0,Unknown,Unknown,Mumbai,2022-03-12,employee3030@company.com
3032.0,Employee_3032,45.0,30000.0,Unknown,Finance,Pune,,employee3032@company.com
3034.0,Employee_3034,45.0,-5000.0,Unknown,Sales,Unknown,,employee3034@company.com
3036.0,Employee_3036,45.0,50738.498789346246,NextGen,Marketing,Chennai,2020-05-15,employee3036@company.com
3038.0,Employee_3038,35.0,50738.498789346246,Unknown,Unknown,Pune,2021-07-20,invalid_email
3039.0,Employee_3039,25.0,80000.0,NextGen,Sales,Bangalore,2021-07-20,employee3039@company.com
3040.0,Employee_3040,45.0,100000.0,DataWorks,Marketing,Mumbai,2022-03-12,employee3040@company.com
3041.0,Employee_3041,30.0,45000.0,Unknown,Marketing,Pune,2022-03-12,employee3041@company.com
3043.0,Employee_3043,45.0,-5000.0,DataWorks,Unknown,Unknown,2019-01-10,employee3043@company.com
3045.0,Employee_3045,45.0,45000.0,NextGen,Sales,Pune,,employee3045@company.com
3046.0,Employee_3046,22.0,-5000.0,CloudNine,Unknown,Delhi,2022-03-12,employee3046@company.com
3051.0,Employee_3051,45.0,50738.498789346246,TechNova,Sales,Pune,2020-05-15,employee3051@company.com
3056.0,Employee_3056,45.0,30000.0,CloudNine,Marketing,Hyderabad,2022-03-12,employee3056@company.com
3057.0,Employee_3057,35.0,45000.0,DataWorks,Finance,Unknown,2019-01-10,employee3057@company.com
3058.0,Employee_3058,30.0,-5000.0,Unknown,Unknown,Delhi,2019-01-10,employee3058@company.com
3060.0,Employee_3060,35.0,100000.0,DataWorks,Unknown,Chennai,2021-07-20,invalid_email
3061.0,Employee_3061,35.0,30000.0,TechNova,Finance,Pune,2021-07-20,employee3061@company.com
3062.0,Employee_3062,25.0,-5000.0,InnoSoft,HR,Hyderabad,,invalid_email
3063.0,Employee_3063,25.0,60000.0,Unknown,Unknown,Unknown,,employee3063@company.com
3064.0,Employee_3064,22.0,100000.0,Unknown,Marketing,Unknown,,employee3064@company.com
3065.0,Employee_3065,35.0,50738.498789346246,DataWorks,Unknown,Chennai,2021-07-20,employee3065@company.com
3068.0,Employee_3068,35.0,-5000.0,CloudNine,Sales,Delhi,,employee3068@company.com
3071.0,Employee_3071,40.0,50738.498789346246,InnoSoft,Unknown,Delhi,2020-05-15,employee3071@company.com
3072.0,Employee_3072,45.0,30000.0,NextGen,Finance,Chennai,,employee3072@company.com
3074.0,Employee_3074,25.0,60000.0,Unknown,Unknown,Hyderabad,,employee3074@company.com
3075.0,Employee_3075,40.0,50738.498789346246,NextGen,IT,Unknown,2019-01-10,employee3075@company.com
3076.0,Employee_3076,30.0,30000.0,NextGen,Unknown,Pune,2022-03-12,employee3076@company.com
3077.0,Employee_3077,40.0,30000.0,InnoSoft,Unknown,Chennai,,employee3077@company.com
3078.0,Employee_3078,22.0,50738.498789346246,NextGen,Finance,Delhi,,employee3078@company.com
3080.0,Employee_3080,35.0,-5000.0,TechNova,Unknown,Bangalore,2022-03-12,employee3080@company.com
3081.0,Employee_3081,22.0,100000.0,Unknown,Unknown,Unknown,,employee3081@company.com
3083.0,Employee_3083,25.0,30000.0,InnoSoft,Finance,Unknown,2020-05-15,employee3083@company.com
3084.0,Employee_3084,30.0,-5000.0,Unknown,Unknown,Bangalore,2020-05-15,employee3084@company.com
3086.0,Employee_3086,22.0,30000.0,CloudNine,Unknown,Unknown,,invalid_email
3088.0,Employee_3088,25.0,80000.0,DataWorks,Unknown,Unknown,2021-07-20,employee3088@company.com
3090.0,Employee_3090,45.0,50738.498789346246,Unknown,Marketing,Hyderabad,2021-07-20,employee3090@company.com
3093.0,Employee_3093,40.0,-5000.0,DataWorks,Unknown,Chennai,,employee3093@company.com
3095.0,Employee_3095,45.0,60000.0,CloudNine,Unknown,Pune,2021-07-20,employee3095@company.com
3096.0,Employee_3096,30.0,60000.0,TechNova,IT,Chennai,,employee3096@company.com
3097.0,Employee_3097,45.0,45000.0,TechNova,HR,Mumbai,2021-07-20,invalid_email
3100.0,Employee_3100,25.0,30000.0,DataWorks,HR,Unknown,2022-03-12,employee3100@company.com
3101.0,Employee_3101,22.0,80000.0,Unknown,Sales,Pune,,employee3101@company.com
3104.0,Employee_3104,25.0,60000.0,DataWorks,HR,Delhi,2019-01-10,employee3104@company.com
3105.0,Employee_3105,30.0,100000.0,CloudNine,Unknown,Hyderabad,,employee3105@company.com
3106.0,Employee_3106,45.0,-5000.0,InnoSoft,HR,Chennai,,invalid_email
3108.0,Employee_3108,30.0,30000.0,TechNova,Unknown,Unknown,2022-03-12,employee3108@company.com
3109.0,Employee_3109,30.0,45000.0,InnoSoft,Unknown,Bangalore,2021-07-20,invalid_email
3110.0,Employee_3110,30.0,45000.0,Unknown,HR,Mumbai,2021-07-20,employee3110@company.com
3111.0,Employee_3111,22.0,-5000.0,TechNova,IT,Delhi,2021-07-20,employee3111@company.com
3112.0,Employee_3112,35.0,45000.0,Unknown,HR,Hyderabad,2020-05-15,employee3112@company.com
3113.0,Employee_3113,35.0,45000.0,InnoSoft,Unknown,Chennai,2021-07-20,employee3113@company.com
3114.0,Employee_3114,30.0,45000.0,DataWorks,HR,Unknown,2021-07-20,employee3114@company.com
3115.0,Employee_3115,22.0,45000.0,DataWorks,Sales,Unknown,2022-03-12,employee3115@company.com
3116.0,Employee_3116,45.0,45000.0,CloudNine,Unknown,Unknown,,employee3116@company.com
3117.0,Employee_3117,35.0,60000.0,Unknown,Sales,Hyderabad,2020-05-15,employee3117@company.com
3118.0,Employee_3118,25.0,60000.0,Unknown,HR,Unknown,2022-03-12,employee3118@company.com
3119.0,Employee_3119,40.0,80000.0,Unknown,Marketing,Bangalore,2021-07-20,employee3119@company.com
3121.0,Employee_3121,45.0,45000.0,DataWorks,Marketing,Chennai,,employee3121@company.com
3122.0,Employee_3122,45.0,45000.0,NextGen,Sales,Unknown,2020-05-15,employee3122@company.com
3123.0,Employee_3123,45.0,50738.498789346246,InnoSoft,HR,Chennai,2020-05-15,employee3123@company.com
3129.0,Employee_3129,25.0,30000.0,CloudNine,Unknown,Delhi,,employee3129@company.com
3131.0,Employee_3131,25.0,60000.0,NextGen,Sales,Unknown,,employee3131@company.com
3133.0,Employee_3133,40.0,80000.0,Unknown,HR,Chennai,,employee3133@company.com
3134.0,Employee_3134,40.0,-5000.0,InnoSoft,Unknown,Bangalore,2022-03-12,employee3134@company.com
3135.0,Employee_3135,35.0,-5000.0,InnoSoft,Sales,Pune,2022-03-12,employee3135@company.com
3136.0,Employee_3136,40.0,30000.0,InnoSoft,Marketing,Chennai,,employee3136@company.com
3137.0,Employee_3137,30.0,50738.498789346246,CloudNine,Unknown,Unknown,,employee3137@company.com
3140.0,Employee_3140,40.0,50738.498789346246,NextGen,IT,Pune,2020-05-15,employee3140@company.com
3142.0,Employee_3142,25.0,60000.0,TechNova,Unknown,Chennai,2019-01-10,employee3142@company.com
3144.0,Employee_3144,40.0,100000.0,Unknown,Unknown,Pune,,invalid_email
3145.0,Employee_3145,30.0,30000.0,InnoSoft,Sales,Unknown,,employee3145@company.com
3146.0,Employee_3146,22.0,50738.498789346246,TechNova,Sales,Mumbai,2020-05-15,employee3146@company.com
3147.0,Employee_3147,35.0,60000.0,NextGen,Unknown,Hyderabad,2021-07-20,employee3147@company.com
3148.0,Employee_3148,35.0,60000.0,InnoSoft,IT,Unknown,2019-01-10,employee3148@company.com
3150.0,Employee_3150,25.0,-5000.0,Unknown,IT,Unknown,2019-01-10,employee3150@company.com
3151.0,Employee_3151,40.0,-5000.0,Unknown,IT,Bangalore,2021-07-20,employee3151@company.com
3153.0,Employee_3153,40.0,60000.0,InnoSoft,Marketing,Pune,,employee3153@company.com
3155.0,Employee_3155,25.0,30000.0,Unknown,Marketing,Chennai,,employee3155@company.com
3156.0,Employee_3156,40.0,45000.0,InnoSoft,Unknown,Bangalore,2019-01-10,employee3156@company.com
3157.0,Employee_3157,35.0,30000.0,DataWorks,HR,Hyderabad,2019-01-10,employee3157@company.com
3158.0,Employee_3158,30.0,80000.0,TechNova,Marketing,Chennai,,employee3158@company.com
3160.0,Employee_3160,25.0,50738.498789346246,CloudNine,Sales,Chennai,,employee3160@company.com
3161.0,Employee_3161,40.0,100000.0,NextGen,Sales,Delhi,2019-01-10,invalid_email
3162.0,Employee_3162,45.0,80000.0,CloudNine,Finance,Unknown,2020-05-15,employee3162@company.com
3163.0,Employee_3163,30.0,-5000.0,InnoSoft,Marketing,Pune,2022-03-12,employee3163@company.com
3164.0,Employee_3164,45.0,80000.0,DataWorks,IT,Chennai,2022-03-12,employee3164@company.com
3165.0,Employee_3165,25.0,60000.0,Unknown,Unknown,Chennai,2019-01-10,employee3165@company.com
3167.0,Employee_3167,25.0,30000.0,TechNova,Unknown,Unknown,2022-03-12,employee3167@company.com
3168.0,Employee_3168,25.0,80000.0,InnoSoft,Sales,Bangalore,2019-01-10,employee3168@company.com
3169.0,Employee_3169,25.0,30000.0,DataWorks,Unknown,Bangalore,2020-05-15,employee3169@company.com
3171.0,Employee_3171,40.0,30000.0,TechNova,Finance,Pune,2019-01-10,employee3171@company.com
3172.0,Employee_3172,25.0,45000.0,DataWorks,Unknown,Pune,,employee3172@company.com
3173.0,Employee_3173,45.0,45000.0,DataWorks,Unknown,Unknown,2020-05-15,employee3173@company.com
3174.0,Employee_3174,22.0,-5000.0,CloudNine,Finance,Pune,,employee3174@company.com
3176.0,Employee_3176,25.0,30000.0,DataWorks,IT,Chennai,,employee3176@company.com
3177.0,Employee_3177,45.0,-5000.0,Unknown,HR,Pune,,employee3177@company.com
3180.0,Employee_3180,22.0,50738.498789346246,InnoSoft,Marketing,Pune,,employee3180@company.com
3182.0,Employee_3182,45.0,60000.0,CloudNine,Unknown,Hyderabad,,employee3182@company.com
3184.0,Employee_3184,22.0,50738.498789346246,DataWorks,Finance,Bangalore,,employee3184@company.com
3186.0,Employee_3186,45.0,80000.0,TechNova,IT,Unknown,2021-07-20,employee3186@company.com
3188.0,Employee_3188,22.0,100000.0,DataWorks,HR,Unknown,,employee3188@company.com
