employee_id,employee_name,age,salary,company_name,department,city,joining_date,email.
2291.0,Employee_2291,45.0,,InnoSoft,,Delhi,,employee2291@company.com
2292.0,Employee_2292,30.0,,CloudNine,Finance,,,employee2292@company.com
2293.0,Employee_2293,-1.0,80000.0,,Marketing,Delhi,2020-05-15,employee2293@company.com
2294.0,Employee_2294,30.0,80000.0,InnoSoft,IT,Delhi,,employee2294@company.com
2295.0,Employee_2295,25.0,80000.0,DataWorks,,Mumbai,,employee2295@company.com
2296.0,Employee_2296,,45000.0,,IT,Chennai,2021-07-20,employee2296@company.com
2297.0,Employee_2297,35.0,60000.0,,Sales,Bangalore,2021-07-20,employee2297@company.com
2298.0,Employee_2298,40.0,30000.0,TechNova,,Pune,invalid_date,invalid_email
2299.0,Employee_2299,150.0,60000.0,NextGen,IT,,2021-07-20,employee2299@company.com
2300.0,Employee_2300,45.0,60000.0,DataWorks,Marketing,Mumbai,,employee2300@company.com
2301.0,Employee_2301,25.0,80000.0,NextGen,Sales,Delhi,2022-03-12,employee2301@company.com
2302.0,,45.0,45000.0,,Sales,Pune,2020-05-15,employee2302@company.com
2303.0,Employee_2303,40.0,-5000.0,NextGen,,,,employee2303@company.com
2304.0,Employee_2304,150.0,100000.0,,HR,Mumbai,2021-07-20,employee2304@company.com
2305.0,Employee_2305,30.0,-5000.0,CloudNine,IT,Chennai,,employee2305@company.com
2306.0,Employee_2306,22.0,-5000.0,TechNova,,,,employee2306@company.com
2307.0,Employee_2307,150.0,,InnoSoft,Sales,,2020-05-15,employee2307@company.com
2308.0,Employee_2308,30.0,30000.0,,,,2019-01-10,employee2308@company.com
2309.0,Employee_2309,35.0,45000.0,NextGen,,Mumbai,,employee2309@company.com
2310.0,Employee_2310,25.0,30000.0,,IT,Mumbai,2020-05-15,employee2310@company.com
2311.0,,150.0,80000.0,CloudNine,Marketing,,2019-01-10,invalid_email
2312.0,Employee_2312,150.0,-5000.0,,Marketing,,2019-01-10,invalid_email
2313.0,Employee_2313,45.0,80000.0,,IT,Chennai,2019-01-10,employee2313@company.com
2314.0,Employee_2314,45.0,,InnoSoft,,Pune,invalid_date,employee2314@company.com
2315.0,Employee_2315,,-5000.0,,,Bangalore,2020-05-15,employee2315@company.com
2316.0,Employee_2316,45.0,-5000.0,,,Pune,2019-01-10,invalid_email
2317.0,Employee_2317,-1.0,-5000.0,,Marketing,Bangalore,2019-01-10,employee2317@company.com
2318.0,Employee_2318,,80000.0,,IT,Hyderabad,2019-01-10,employee2318@company.com
2319.0,Employee_2319,,80000.0,DataWorks,IT,Pune,2019-01-10,employee2319@company.com
2320.0,Employee_2320,25.0,,TechNova,,Delhi,2021-07-20,invalid_email
2321.0,Employee_2321,,100000.0,,Sales,Chennai,,employee2321@company.com
2322.0,Employee_2322,45.0,-5000.0,NextGen,,Delhi,2022-03-12,employee2322@company.com
2323.0,Employee_2323,,100000.0,,Sales,,2020-05-15,employee2323@company.com
2324.0,,35.0,100000.0,CloudNine,Sales,Pune,2022-03-12,employee2324@company.com
2325.0,Employee_2325,25.0,60000.0,TechNova,Finance,,2020-05-15,employee2325@company.com
2326.0,Employee_2326,,30000.0,,Sales,Delhi,2020-05-15,invalid_email
2327.0,Employee_2327,45.0,80000.0,,,Bangalore,2022-03-12,invalid_email
2328.0,Employee_2328,22.0,-5000.0,NextGen,Finance,Bangalore,2019-01-10,employee2328@company.com
2329.0,Employee_2329,25.0,80000.0,CloudNine,Marketing,Chennai,,invalid_email
2330.0,Employee_2330,,100000.0,InnoSoft,,Pune,2019-01-10,employee2330@company.com
2331.0,Employee_2331,30.0,60000.0,TechNova,Sales,,2020-05-15,employee2331@company.com
2332.0,Employee_2332,-1.0,60000.0,NextGen,Sales,Pune,2022-03-12,invalid_email
2333.0,Employee_2333,40.0,,,Finance,Chennai,2020-05-15,employee2333@company.com
2334.0,Employee_2334,45.0,80000.0,,,Mumbai,2021-07-20,employee2334@company.com
2335.0,,30.0,45000.0,,,Hyderabad,2022-03-12,employee2335@company.com
2336.0,,22.0,30000.0,,Marketing,Delhi,,employee2336@company.com
2337.0,Employee_2337,-1.0,45000.0,InnoSoft,,Bangalore,2021-07-20,employee2337@company.com
2338.0,Employee_2338,30.0,100000.0,NextGen,Finance,Chennai,2019-01-10,invalid_email
2339.0,Employee_2339,150.0,45000.0,InnoSoft,,Chennai,,employee2339@company.com
2340.0,Employee_2340,25.0,80000.0,NextGen,,Hyderabad,2019-01-10,employee2340@company.com
2341.0,Employee_2341,150.0,,,,Mumbai,2019-01-10,employee2341@company.com
2342.0,,30.0,-5000.0,CloudNine,,Pune,,employee2342@company.com
2343.0,Employee_2343,22.0,,DataWorks,HR,,2019-01-10,employee2343@company.com
2344.0,,-1.0,30000.0,,Marketing,Hyderabad,,invalid_email
2345.0,Employee_2345,25.0,100000.0,NextGen,,Chennai,invalid_date,employee2345@company.com
2346.0,Employee_2346,30.0,-5000.0,NextGen,Sales,,2022-03-12,employee2346@company.com
2347.0,Employee_2347,,60000.0,InnoSoft,Sales,Chennai,2021-07-20,employee2347@company.com
2348.0,Employee_2348,25.0,100000.0,,,Bangalore,2022-03-12,employee2348@company.com
2349.0,Employee_2349,35.0,-5000.0,,,Pune,2019-01-10,employee2349@company.com
2350.0,Employee_2350,150.0,,NextGen,Marketing,Delhi,,employee2350@company.com
2351.0,Employee_2351,45.0,80000.0,DataWorks,Sales,Delhi,2021-07-20,employee2351@company.com
2352.0,Employee_2352,,-5000.0,DataWorks,Sales,,2019-01-10,employee2352@company.com
2353.0,Employee_2353,35.0,,DataWorks,Finance,Delhi,invalid_date,employee2353@company.com
2354.0,Employee_2354,,-5000.0,,,Chennai,2022-03-12,employee2354@company.com
2355.0,Employee_2355,22.0,80000.0,,Marketing,Chennai,,invalid_email
2356.0,Employee_2356,45.0,30000.0,DataWorks,Marketing,Bangalore,2020-05-15,employee2356@company.com
2357.0,,22.0,100000.0,DataWorks,,Hyderabad,2019-01-10,invalid_email
2358.0,Employee_2358,22.0,,NextGen,IT,Delhi,2019-01-10,employee2358@company.com
2359.0,Employee_2359,150.0,80000.0,TechNova,Sales,Mumbai,2020-05-15,employee2359@company.com
2360.0,Employee_2360,,30000.0,,,Bangalore,2020-05-15,employee2360@company.com
2361.0,Employee_2361,35.0,60000.0,,Finance,Pune,,employee2361@company.com
,Employee_2362,30.0,45000.0,CloudNine,Finance,Hyderabad,,employee2362@company.com
,Employee_2363,22.0,30000.0,DataWorks,IT,Hyderabad,2020-05-15,employee2363@company.com
2364.0,Employee_2364,45.0,-5000.0,,,Chennai,2022-03-12,employee2364@company.com
2365.0,,40.0,30000.0,,Marketing,Pune,,employee2365@company.com
2366.0,Employee_2366,150.0,30000.0,DataWorks,,Hyderabad,,invalid_email
2367.0,Employee_2367,25.0,30000.0,TechNova,Marketing,Chennai,,employee2367@company.com
2368.0,Employee_2368,22.0,45000.0,,Sales,Pune,2019-01-10,employee2368@company.com
2369.0,,35.0,80000.0,TechNova,Sales,Chennai,2019-01-10,invalid_email
2370.0,Employee_2370,25.0,45000.0,,Finance,Bangalore,invalid_date,employee2370@company.com
2371.0,Employee_2371,45.0,,NextGen,Finance,Bangalore,2019-01-10,employee2371@company.com
2372.0,Employee_2372,-1.0,100000.0,NextGen,IT,Mumbai,2022-03-12,employee2372@company.com
2373.0,Employee_2373,150.0,30000.0,TechNova,Sales,,,employee2373@company.com
2374.0,Employee_2374,35.0,80000.0,NextGen,Finance,Bangalore,,employee2374@company.com
2375.0,Employee_2375,40.0,60000.0,NextGen,,Hyderabad,,employee2375@company.com
,Employee_2376,,-5000.0,,,Bangalore,2021-07-20,employee2376@company.com
2377.0,Employee_2377,22.0,30000.0,CloudNine,HR,,2021-07-20,employee2377@company.com
2378.0,Employee_2378,25.0,80000.0,NextGen,Finance,Bangalore,invalid_date,invalid_email
2379.0,Employee_2379,30.0,45000.0,,HR,Chennai,2021-07-20,employee2379@company.com
2380.0,Employee_2380,22.0,100000.0,TechNova,,,,employee2380@company.com
2381.0,,150.0,100000.0,CloudNine,Sales,Chennai,2020-05-15,invalid_email
2382.0,Employee_2382,,80000.0,CloudNine,HR,Bangalore,invalid_date,employee2382@company.com
2383.0,Employee_2383,-1.0,60000.0,,Sales,,2021-07-20,employee2383@company.com
2384.0,Employee_2384,,60000.0,InnoSoft,Marketing,Mumbai,2020-05-15,employee2384@company.com
2385.0,Employee_2385,30.0,-5000.0,TechNova,,Bangalore,2022-03-12,employee2385@company.com
2386.0,Employee_2386,-1.0,80000.0,TechNova,,Bangalore,2019-01-10,employee2386@company.com
2387.0,Employee_2387,30.0,45000.0,,,Mumbai,2020-05-15,employee2387@company.com
2388.0,Employee_2388,30.0,30000.0,DataWorks,Sales,Pune,invalid_date,employee2388@company.com
2389.0,,45.0,100000.0,TechNova,Marketing,Pune,,employee2389@company.com
2390.0,Employee_2390,45.0,100000.0,NextGen,IT,Hyderabad,invalid_date,employee2390@company.com
2391.0,Employee_2391,25.0,80000.0,NextGen,Sales,Mumbai,,invalid_email
2392.0,Employee_2392,35.0,80000.0,NextGen,,Delhi,2019-01-10,employee2392@company.com
2393.0,Employee_2393,150.0,100000.0,CloudNine,HR,Chennai,2021-07-20,employee2393@company.com
2394.0,Employee_2394,25.0,100000.0,InnoSoft,HR,,2020-05-15,invalid_email
2395.0,Employee_2395,40.0,100000.0,InnoSoft,,Delhi,2020-05-15,employee2395@company.com
2396.0,Employee_2396,40.0,60000.0,CloudNine,Finance,Delhi,,employee2396@company.com
2397.0,Employee_2397,25.0,30000.0,CloudNine,Finance,Delhi,,invalid_email
2398.0,Employee_2398,22.0,45000.0,TechNova,,Delhi,2019-01-10,employee2398@company.com
2399.0,Employee_2399,30.0,45000.0,,Marketing,,2021-07-20,employee2399@company.com
2400.0,Employee_2400,35.0,60000.0,,HR,Mumbai,,employee2400@company.com
2401.0,Employee_2401,22.0,80000.0,DataWorks,Marketing,Delhi,2019-01-10,employee2401@company.com
2402.0,Employee_2402,35.0,-5000.0,CloudNine,Marketing,,2021-07-20,employee2402@company.com
2403.0,Employee_2403,35.0,45000.0,,IT,Mumbai,,employee2403@company.com
2404.0,Employee_2404,25.0,80000.0,DataWorks,Marketing,Mumbai,,employee2404@company.com
2405.0,Employee_2405,35.0,30000.0,,IT,Chennai,2020-05-15,employee2405@company.com
2406.0,Employee_2406,25.0,100000.0,CloudNine,Marketing,Bangalore,2020-05-15,employee2406@company.com
2407.0,Employee_2407,25.0,80000.0,CloudNine,IT,Mumbai,2021-07-20,employee2407@company.com
2408.0,Employee_2408,,-5000.0,CloudNine,Marketing,Mumbai,2022-03-12,employee2408@company.com
2409.0,Employee_2409,150.0,-5000.0,CloudNine,Finance,Hyderabad,2019-01-10,employee2409@company.com
2410.0,Employee_2410,40.0,60000.0,,IT,,2022-03-12,employee2410@company.com
2411.0,Employee_2411,35.0,,InnoSoft,Sales,,2021-07-20,invalid_email
2412.0,Employee_2412,-1.0,45000.0,InnoSoft,,Bangalore,2022-03-12,employee2412@company.com
2413.0,Employee_2413,40.0,45000.0,DataWorks,HR,,,employee2413@company.com
2414.0,Employee_2414,150.0,,DataWorks,Finance,Bangalore,2019-01-10,employee2414@company.com
2415.0,Employee_2415,22.0,100000.0,,Marketing,Pune,,employee2415@company.com
2416.0,Employee_2416,40.0,-5000.0,,IT,,2021-07-20,employee2416@company.com
2417.0,Employee_2417,30.0,,DataWorks,Marketing,Bangalore,2021-07-20,employee2417@company.com
2418.0,Employee_2418,35.0,60000.0,InnoSoft,,Mumbai,,employee2418@company.com
2419.0,Employee_2419,45.0,-5000.0,,Sales,,2022-03-12,invalid_email
2420.0,Employee_2420,-1.0,-5000.0,,Marketing,Chennai,2022-03-12,employee2420@company.com
2421.0,Employee_2421,40.0,,,,Hyderabad,2020-05-15,employee2421@company.com
2422.0,Employee_2422,-1.0,-5000.0,DataWorks,Marketing,,,employee2422@company.com
2423.0,Employee_2423,25.0,80000.0,InnoSoft,Finance,Bangalore,2019-01-10,employee2423@company.com
2424.0,,22.0,100000.0,DataWorks,,Chennai,invalid_date,invalid_email
2425.0,Employee_2425,30.0,60000.0,,Finance,,2022-03-12,employee2425@company.com
2426.0,Employee_2426,35.0,30000.0,CloudNine,,Chennai,2020-05-15,employee2426@company.com
2427.0,Employee_2427,25.0,60000.0,InnoSoft,Marketing,Pune,,employee2427@company.com
2428.0,Employee_2428,150.0,100000.0,InnoSoft,HR,Bangalore,2022-03-12,employee2428@company.com
2429.0,Employee_2429,40.0,45000.0,,,Mumbai,2022-03-12,employee2429@company.com
2430.0,Employee_2430,35.0,30000.0,,IT,Mumbai,invalid_date,employee2430@company.com
2431.0,Employee_2431,150.0,-5000.0,DataWorks,HR,Bangalore,2019-01-10,invalid_email
2432.0,Employee_2432,150.0,60000.0,DataWorks,HR,Delhi,2021-07-20,employee2432@company.com
2433.0,Employee_2433,30.0,80000.0,NextGen,,,2021-07-20,employee2433@company.com
2434.0,Employee_2434,-1.0,30000.0,TechNova,Marketing,Delhi,,employee2434@company.com
2435.0,Employee_2435,22.0,,NextGen,Marketing,Hyderabad,,employee2435@company.com
2436.0,Employee_2436,-1.0,45000.0,NextGen,Marketing,,,employee2436@company.com
2437.0,Employee_2437,25.0,60000.0,TechNova,,Mumbai,,employee2437@company.com
2438.0,Employee_2438,-1.0,100000.0,TechNova,IT,Hyderabad,2021-07-20,employee2438@company.com
2439.0,,22.0,45000.0,CloudNine,,Bangalore,,employee2439@company.com
2440.0,Employee_2440,35.0,30000.0,CloudNine,IT,Chennai,2020-05-15,employee2440@company.com
2441.0,Employee_2441,35.0,-5000.0,CloudNine,Sales,Pune,2022-03-12,employee2441@company.com
2442.0,Employee_2442,35.0,80000.0,NextGen,Finance,Hyderabad,,employee2442@company.com
2443.0,Employee_2443,22.0,100000.0,,HR,,,employee2443@company.com
2444.0,Employee_2444,45.0,-5000.0,,,Delhi,2020-05-15,employee2444@company.com
2445.0,Employee_2445,-1.0,45000.0,,Sales,Delhi,invalid_date,employee2445@company.com
2446.0,Employee_2446,-1.0,,,,Delhi,,employee2446@company.com
2447.0,Employee_2447,25.0,100000.0,DataWorks,IT,,2022-03-12,invalid_email
2448.0,Employee_2448,22.0,100000.0,InnoSoft,Marketing,,,employee2448@company.com
2449.0,Employee_2449,35.0,80000.0,TechNova,IT,Mumbai,2022-03-12,employee2449@company.com
2450.0,Employee_2450,150.0,45000.0,NextGen,,Bangalore,,invalid_email
2451.0,Employee_2451,,,,Finance,Chennai,,employee2451@company.com
2452.0,Employee_2452,40.0,45000.0,InnoSoft,HR,Delhi,,employee2452@company.com
2453.0,Employee_2453,150.0,30000.0,,IT,Chennai,2021-07-20,employee2453@company.com
2454.0,Employee_2454,30.0,,,,Bangalore,2020-05-15,employee2454@company.com
2455.0,Employee_2455,30.0,-5000.0,NextGen,Finance,Delhi,2021-07-20,employee2455@company.com
2456.0,Employee_2456,-1.0,-5000.0,,HR,Pune,,employee2456@company.com
2457.0,Employee_2457,-1.0,60000.0,TechNova,,Delhi,2019-01-10,employee2457@company.com
2458.0,Employee_2458,40.0,-5000.0,TechNova,,Hyderabad,2020-05-15,invalid_email
2459.0,Employee_2459,,45000.0,CloudNine,,Mumbai,invalid_date,employee2459@company.com
2460.0,Employee_2460,-1.0,,DataWorks,Marketing,Pune,2021-07-20,employee2460@company.com
2461.0,,45.0,60000.0,NextGen,IT,Bangalore,,employee2461@company.com
2462.0,Employee_2462,40.0,30000.0,TechNova,Sales,Hyderabad,2021-07-20,employee2462@company.com
,Employee_2463,25.0,100000.0,,Marketing,Delhi,invalid_date,employee2463@company.com
2464.0,Employee_2464,30.0,30000.0,CloudNine,,Mumbai,,employee2464@company.com
2465.0,Employee_2465,30.0,,TechNova,IT,,2019-01-10,employee2465@company.com
2466.0,Employee_2466,25.0,45000.0,NextGen,HR,,invalid_date,employee2466@company.com
2467.0,Employee_2467,,30000.0,NextGen,Sales,,2020-05-15,invalid_email
2468.0,Employee_2468,35.0,30000.0,,Sales,Bangalore,2020-05-15,employee2468@company.com
2469.0,Employee_2469,-1.0,60000.0,,Sales,,,employee2469@company.com
2470.0,Employee_2470,35.0,,,Sales,Chennai,2020-05-15,employee2470@company.com
2471.0,Employee_2471,45.0,60000.0,InnoSoft,IT,Hyderabad,2020-05-15,employee2471@company.com
2472.0,Employee_2472,25.0,60000.0,,IT,Hyderabad,2022-03-12,employee2472@company.com
2473.0,Employee_2473,-1.0,-5000.0,DataWorks,Marketing,Mumbai,,invalid_email
2474.0,Employee_2474,-1.0,80000.0,DataWorks,Finance,,2022-03-12,employee2474@company.com
2475.0,Employee_2475,40.0,30000.0,CloudNine,,Delhi,2022-03-12,employee2475@company.com
2476.0,Employee_2476,40.0,-5000.0,DataWorks,IT,Mumbai,2022-03-12,employee2476@company.com
2477.0,Employee_2477,35.0,30000.0,NextGen,,,2021-07-20,employee2477@company.com
2478.0,Employee_2478,-1.0,30000.0,TechNova,,Hyderabad,2020-05-15,employee2478@company.com
2479.0,Employee_2479,22.0,,DataWorks,Sales,,,invalid_email
2480.0,Employee_2480,150.0,45000.0,CloudNine,Marketing,Delhi,2022-03-12,employee2480@company.com
2481.0,Employee_2481,40.0,100000.0,NextGen,,Hyderabad,invalid_date,employee2481@company.com
2482.0,Employee_2482,,45000.0,DataWorks,Finance,Chennai,,employee2482@company.com
2483.0,Employee_2483,40.0,,DataWorks,,Pune,,employee2483@company.com
2484.0,Employee_2484,35.0,-5000.0,NextGen,HR,Chennai,2021-07-20,employee2484@company.com
2485.0,Employee_2485,40.0,80000.0,DataWorks,IT,Bangalore,2020-05-15,employee2485@company.com
2486.0,Employee_2486,30.0,100000.0,,Marketing,Delhi,invalid_date,employee2486@company.com
2487.0,Employee_2487,150.0,100000.0,,Finance,Pune,2020-05-15,employee2487@company.com
2488.0,Employee_2488,-1.0,45000.0,TechNova,,Bangalore,2019-01-10,employee2488@company.com
2489.0,Employee_2489,40.0,-5000.0,NextGen,Finance,Delhi,2021-07-20,employee2489@company.com
2490.0,Employee_2490,-1.0,-5000.0,NextGen,HR,Bangalore,2019-01-10,employee2490@company.com
2491.0,Employee_2491,,-5000.0,DataWorks,Marketing,Pune,2020-05-15,employee2491@company.com
2492.0,Employee_2492,22.0,45000.0,,,Hyderabad,2019-01-10,employee2492@company.com
2493.0,Employee_2493,-1.0,60000.0,,Marketing,Hyderabad,invalid_date,employee2493@company.com
2494.0,Employee_2494,45.0,,,,,2019-01-10,employee2494@company.com
2495.0,Employee_2495,35.0,30000.0,DataWorks,,Hyderabad,invalid_date,employee2495@company.com
2496.0,Employee_2496,,45000.0,TechNova,IT,Delhi,invalid_date,employee2496@company.com
2497.0,Employee_2497,30.0,45000.0,,Marketing,Bangalore,,employee2497@company.com
2498.0,Employee_2498,40.0,80000.0,DataWorks,HR,Chennai,2022-03-12,employee2498@company.com
2499.0,Employee_2499,-1.0,,NextGen,Marketing,,,employee2499@company.com
2500.0,,45.0,,,HR,Chennai,2022-03-12,employee2500@company.com
2501.0,Employee_2501,25.0,,,Marketing,,2021-07-20,invalid_email
2502.0,Employee_2502,40.0,45000.0,,Finance,Mumbai,2020-05-15,employee2502@company.com
2503.0,Employee_2503,22.0,45000.0,InnoSoft,,Chennai,2022-03-12,employee2503@company.com
2504.0,Employee_2504,30.0,45000.0,InnoSoft,HR,Bangalore,invalid_date,employee2504@company.com
,,45.0,80000.0,NextGen,IT,Delhi,2020-05-15,employee2505@company.com
2506.0,Employee_2506,40.0,80000.0,CloudNine,Marketing,Pune,,employee2506@company.com
2507.0,Employee_2507,-1.0,60000.0,,IT,,,employee2507@company.com
2508.0,Employee_2508,45.0,-5000.0,,Finance,Delhi,,invalid_email
2509.0,Employee_2509,22.0,30000.0,InnoSoft,HR,Chennai,,employee2509@company.com
2510.0,Employee_2510,30.0,30000.0,InnoSoft,Sales,Chennai,2022-03-12,invalid_email
2511.0,Employee_2511,22.0,30000.0,CloudNine,,Bangalore,2020-05-15,employee2511@company.com
2512.0,Employee_2512,45.0,30000.0,CloudNine,,,,employee2512@company.com
2513.0,Employee_2513,25.0,-5000.0,CloudNine,,,2021-07-20,employee2513@company.com
2514.0,Employee_2514,30.0,60000.0,TechNova,Marketing,Hyderabad,,employee2514@company.com
2515.0,Employee_2515,30.0,-5000.0,,Marketing,Bangalore,2021-07-20,employee2515@company.com
2516.0,Employee_2516,45.0,100000.0,TechNova,,Hyderabad,2022-03-12,employee2516@company.com
2517.0,Employee_2517,150.0,,,HR,Delhi,2022-03-12,employee2517@company.com
2518.0,Employee_2518,25.0,-5000.0,InnoSoft,IT,Bangalore,2019-01-10,invalid_email
2519.0,Employee_2519,150.0,30000.0,InnoSoft,,Hyderabad,,employee2519@company.com
2520.0,Employee_2520,22.0,,TechNova,Marketing,Mumbai,,employee2520@company.com
2521.0,,35.0,100000.0,InnoSoft,Finance,Pune,invalid_date,employee2521@company.com
2522.0,Employee_2522,30.0,100000.0,DataWorks,,Pune,2022-03-12,employee2522@company.com
2523.0,Employee_2523,,,DataWorks,HR,Delhi,invalid_date,employee2523@company.com
2524.0,Employee_2524,40.0,45000.0,InnoSoft,IT,,2020-05-15,employee2524@company.com
2525.0,Employee_2525,,-5000.0,InnoSoft,HR,Mumbai,,employee2525@company.com
2526.0,Employee_2526,40.0,60000.0,CloudNine,,Mumbai,2021-07-20,employee2526@company.com
2527.0,Employee_2527,45.0,30000.0,DataWorks,Marketing,Mumbai,,employee2527@company.com
2528.0,Employee_2528,,-5000.0,NextGen,,Hyderabad,2019-01-10,employee2528@company.com
2529.0,Employee_2529,-1.0,80000.0,DataWorks,Sales,Bangalore,2022-03-12,employee2529@company.com
2530.0,Employee_2530,45.0,80000.0,InnoSoft,Finance,Bangalore,2022-03-12,employee2530@company.com
2531.0,Employee_2531,30.0,60000.0,NextGen,HR,Mumbai,2022-03-12,invalid_email
2532.0,Employee_2532,30.0,-5000.0,NextGen,HR,Mumbai,,employee2532@company.com
2533.0,Employee_2533,40.0,30000.0,TechNova,Finance,,2020-05-15,invalid_email
2534.0,Employee_2534,,45000.0,CloudNine,HR,,,employee2534@company.com
2535.0,Employee_2535,40.0,,,HR,Mumbai,2022-03-12,employee2535@company.com
2536.0,Employee_2536,150.0,30000.0,,,Hyderabad,2019-01-10,employee2536@company.com
2537.0,Employee_2537,150.0,-5000.0,,IT,Mumbai,2021-07-20,employee2537@company.com
2538.0,Employee_2538,30.0,30000.0,,,Pune,2020-05-15,employee2538@company.com
2539.0,Employee_2539,25.0,60000.0,,Finance,Pune,,employee2539@company.com
2540.0,Employee_2540,,100000.0,CloudNine,Marketing,Chennai,2019-01-10,employee2540@company.com
2541.0,Employee_2541,40.0,100000.0,NextGen,IT,,2021-07-20,employee2541@company.com
2542.0,Employee_2542,22.0,30000.0,,Marketing,Bangalore,invalid_date,employee2542@company.com
2543.0,Employee_2543,150.0,80000.0,InnoSoft,,Hyderabad,invalid_date,employee2543@company.com
2544.0,Employee_2544,,60000.0,,Marketing,Chennai,,employee2544@company.com
2545.0,Employee_2545,35.0,60000.0,,HR,Pune,invalid_date,employee2545@company.com
2546.0,Employee_2546,30.0,30000.0,InnoSoft,HR,Mumbai,2021-07-20,employee2546@company.com
2547.0,Employee_2547,40.0,100000.0,InnoSoft,,Pune,2021-07-20,employee2547@company.com
2548.0,Employee_2548,25.0,30000.0,CloudNine,,,2020-05-15,employee2548@company.com
2549.0,Employee_2549,40.0,100000.0,,Sales,Pune,,employee2549@company.com
2550.0,Employee_2550,150.0,30000.0,TechNova,HR,,2022-03-12,employee2550@company.com
2551.0,Employee_2551,22.0,30000.0,TechNova,Finance,Delhi,,employee2551@company.com
2552.0,Employee_2552,35.0,-5000.0,TechNova,IT,Hyderabad,,invalid_email
2553.0,Employee_2553,150.0,45000.0,NextGen,,Mumbai,2021-07-20,employee2553@company.com
2554.0,Employee_2554,30.0,,,Sales,Mumbai,2019-01-10,employee2554@company.com
2555.0,Employee_2555,-1.0,-5000.0,CloudNine,HR,Delhi,2020-05-15,employee2555@company.com
2556.0,Employee_2556,150.0,100000.0,CloudNine,,Delhi,2020-05-15,employee2556@company.com
2557.0,Employee_2557,150.0,60000.0,,IT,,2020-05-15,employee2557@company.com
2558.0,Employee_2558,40.0,-5000.0,TechNova,IT,Pune,2020-05-15,employee2558@company.com
2559.0,Employee_2559,35.0,,NextGen,HR,Pune,,employee2559@company.com
2560.0,Employee_2560,45.0,45000.0,CloudNine,,Pune,invalid_date,employee2560@company.com
2561.0,Employee_2561,22.0,80000.0,CloudNine,Marketing,,2019-01-10,employee2561@company.com
2562.0,Employee_2562,45.0,-5000.0,NextGen,HR,Mumbai,,employee2562@company.com
2563.0,Employee_2563,40.0,45000.0,,IT,Bangalore,2022-03-12,employee2563@company.com
2564.0,Employee_2564,150.0,,TechNova,Finance,,invalid_date,employee2564@company.com
2565.0,Employee_2565,40.0,60000.0,,Marketing,Bangalore,,employee2565@company.com
2566.0,Employee_2566,30.0,,CloudNine,Marketing,Hyderabad,,employee2566@company.com
2567.0,Employee_2567,30.0,100000.0,,Finance,Pune,2020-05-15,employee2567@company.com
2568.0,Employee_2568,30.0,60000.0,DataWorks,HR,Chennai,,employee2568@company.com
2569.0,Employee_2569,40.0,45000.0,NextGen,,Mumbai,2022-03-12,employee2569@company.com
2570.0,Employee_2570,,80000.0,NextGen,Finance,Pune,,employee2570@company.com
2571.0,Employee_2571,150.0,30000.0,NextGen,,,2021-07-20,employee2571@company.com
2572.0,Employee_2572,40.0,80000.0,DataWorks,IT,Delhi,,employee2572@company.com
2573.0,Employee_2573,,80000.0,InnoSoft,Finance,,invalid_date,employee2573@company.com
2574.0,Employee_2574,150.0,-5000.0,NextGen,IT,,2021-07-20,employee2574@company.com
2575.0,Employee_2575,45.0,30000.0,,Sales,Bangalore,,employee2575@company.com
2576.0,Employee_2576,45.0,45000.0,TechNova,,Mumbai,2020-05-15,employee2576@company.com
2577.0,,,60000.0,NextGen,Sales,Mumbai,2019-01-10,employee2577@company.com
2578.0,Employee_2578,40.0,60000.0,NextGen,IT,Delhi,2019-01-10,employee2578@company.com
2579.0,Employee_2579,22.0,60000.0,CloudNine,Finance,Delhi,invalid_date,employee2579@company.com
2580.0,Employee_2580,25.0,100000.0,DataWorks,Marketing,Delhi,2019-01-10,employee2580@company.com
2581.0,Employee_2581,22.0,30000.0,TechNova,HR,Mumbai,,employee2581@company.com
2582.0,Employee_2582,25.0,100000.0,,,Hyderabad,,employee2582@company.com
2583.0,Employee_2583,,60000.0,TechNova,Sales,Chennai,,employee2583@company.com
2584.0,Employee_2584,40.0,80000.0,CloudNine,Sales,Mumbai,invalid_date,employee2584@company.com
2585.0,Employee_2585,25.0,100000.0,CloudNine,HR,,,employee2585@company.com
2586.0,Employee_2586,35.0,80000.0,DataWorks,,Pune,2019-01-10,employee2586@company.com
2587.0,Employee_2587,40.0,45000.0,NextGen,Sales,Mumbai,2022-03-12,employee2587@company.com
2588.0,Employee_2588,150.0,80000.0,,Finance,Bangalore,2021-07-20,employee2588@company.com
2589.0,Employee_2589,30.0,30000.0,DataWorks,Finance,,,employee2589@company.com
2590.0,Employee_2590,30.0,45000.0,,HR,Pune,invalid_date,invalid_email
2591.0,Employee_2591,40.0,80000.0,,IT,Chennai,2022-03-12,employee2591@company.com
2592.0,Employee_2592,40.0,,,Finance,Hyderabad,invalid_date,employee2592@company.com
2593.0,Employee_2593,35.0,100000.0,InnoSoft,Finance,Mumbai,2022-03-12,employee2593@company.com
2594.0,Employee_2594,45.0,45000.0,TechNova,HR,Mumbai,2019-01-10,employee2594@company.com
2595.0,Employee_2595,25.0,-5000.0,TechNova,,,2020-05-15,employee2595@company.com
